Title,Link,Snippet
Jira Service Management,https://mocssupport.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""45a2a3f3013264e180d5ac6e3ffffe37ca3bd6e5_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the Help Center ..."
Login - Jira Service Management,https://aveanna.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login - Jira Service Management,https://questsoftware.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Technical Support - LinkLive,https://customersuccess.revation.com/css/technical-support,"Technical Support Hierarchy. LinkLive Technical Support works in a tiered environment to ensure all customer engagements are addressed in the timeliest manner available: Tier 1 engages on all Support cases - they are responsible for all service requests, engaging on high-priority incidents and initial troubleshooting for complex engagements."
Login - Jira Service Management,https://eapexpert.atlassian.net/servicedesk/customer/user/login?destination=portals,Login - Jira Service Management. EAP Expert Service Desk. Powered by Jira Service Management.
Login - Jira Service Management,https://camsonline.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Powered by Jira Service Management.
JIRA Service Desk 3.6.2 - Atlassian,https://docs.atlassian.com/jira-servicedesk/REST/3.6.2/,"JIRA Service Desk 3.6.2. This is the reference document for the REST API and resources provided by JIRA Service Desk. The REST APIs are for developers who want to integrate JIRA Service Desk with other applications, and for administrators who want to script configuration interactions with JIRA Service Desk. JIRA Service Desk is built upon the ..."
Jira Service Desk | IT Service Desk & ITSM Software - Atlassian,https://www.atlassian.com/software/jira/service-management/features/service-desk,"Jira Service Management chat users can create a two-way sync between conversations in Slack or Microsoft Teams and Jira Service Management. Employees never have to leave Slack to get the help they need, and agents get all the information they need right in Jira Service Management. Jira Service Desk has revolutionized how we do IT."
회사소개,https://www.raonsecure.com/ko/about/company,"라온시큐어. 라온시큐어는 모바일 보안∙인증 분야 선도기업으로 금융, 공공, 국방 등 다양한 분야에서 쌓아온 노하우와 레퍼런스를 바탕으로 고객에게 안전하고 편리한 디지털 환경을 제공하고 있습니다. 국내 PKI 암호화 기술을 선도하며 보안 인증 시장의 ..."
Using the help center - Atlassian Documentation,https://confluence.atlassian.com/servicemanagementserver/using-the-help-center-939926561.html,"Customizing the help center . Here's a quick look at the help center layout: Portal cards: View all customer portals at a glance and switch between them quickly. Recent: View the types of requests that you raised recently. Sorting: Sort customer portals by popularity, or the ascending or descending order. The popularity of your portals is based on the number of requests raised."
Login - Jira Service Management,https://owasporg.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Service Management - Dell,https://jira.cpg.dell.com/servicedesk/customer/portal/75,"{""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-management?utm_medium=jira-in-product&utm_source=jira_service_desk_portal_footer&utm ..."
Login :: SMR Automotive,https://www.smr-automotive.com/login,Username. Password. Stay signed in for two weeks. Log in. Forgot Password. 202. opportunities. Production Operator Embedded Software Engineer MCU (m/w/d) Technischer Projektleiter (m/w/d) Projekteinkäufer Elektronik Automotive (m/w/d) Assistenz (m/w/d) Embedded Software Engineer SOC (m/w/d) -Automotive Software Integration Test Engineer (m/w/d ...
MIT Press Direct Support - Jira Service Management,https://mitpress.atlassian.net/servicedesk/customer/portals,MIT Press Direct Support - Jira Service Management. MIT Press Direct Support. Log in.
Login - Jira Service Management,https://catonetworks.atlassian.net/servicedesk/customer/portals,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Service Desk - Org,https://helpdesk.wgbh.org/servicedesk/customer/portals,"{""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service_desk_portal_footer ..."
europa.eu,https://servicedesk.ema.europa.eu/jira/servicedesk/customer/portal/23,"The EMA Service Desk portal is a secure online platform for submitting and tracking requests related to EMA's IT systems and applications. Users can access the portal with their login credentials and view the status of their requests, as well as find guidance and support documents. The portal covers various EMA services, such as eSubmission, IRIS, EudraCT and post-authorisation procedures."
Jira Service Management,https://felician.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""2ddf7d9c6c90749935e82fa9f35e2895d43841c5_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the Felician IT ..."
Customer Portal - JIRA Service Desk 1.0 - Atlassian Documentation,https://confluence.atlassian.com/display/SERVICEDESK010/Customer+Portal,"Customer Portal. JIRA Service Desk pre-configures a Customer Portal for each service desk you set up. The Customer Portal is where you design the request forms your customers will fill out. As the service desk manager, you can map the JIRA features that are used to manage each request to the user friendly language your customers will see."
Jira Service Management - DIO,https://digitalinnovationone.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""7421a00108a4e2ba8cdc71702bef21b1ff825d9d_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/a0bb283c-d0f9-4240-b997 ..."
Accedi - Jira Service Management,https://foxwall.atlassian.net/servicedesk/customer/portals,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Entrar - Jira Service Management,https://vindibr.atlassian.net/servicedesk/customer/portals,Insira o e-mail para entrar ou se inscrever. Endereço de e-mail. Próximo. Desenvolvido por Jira Service Management.
Login - Jira Service Management,https://w2pexperts.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""c7de387eda945710933ece6432eb599f707121d1_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the Support ..."
Jira Service Management - nextech.atlassian.net,https://nextech.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""2b85933a7e7b0ddfe335d43f27923085346d6401_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the Help Center ..."
Jira Service Management - cognillo.atlassian.net,https://cognillo.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""8345b27caa9f4285c3275a7f8ac9c95427b7f1d8_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/de493345-bbe0-498a-af3a ..."
Login - Jira Service Management,https://selasd.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login - Jira Service Management,https://cava.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login - Jira Service Management,https://coinfirm.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - nng-npss.atlassian.net,https://nng-npss.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login - Jira Service Management,https://hicaliber.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""9af475ce98a4867dd88b54ace3ceaf218bd95e8a_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/1519dd78-c2ab-4d20-82b1 ..."
Jira Service Management - eparconnect.atlassian.net,https://eparconnect.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""339a763c883fc282a1ec9ca409e9505fbab33876_lout"",""helpCenterBranding"":{""logoUrl"":""/rest/servicedesk/1/customer/viewport-resources/image"",""logoId"":""6 ..."
Login - Jira Service Management,https://gentrack.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Rolka Loube Service Portal - Jira Service Management,https://rolkaloube.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""3b4cf8b81c027e0dd7819406c0adce9d9c0f7029_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the Rolka Loube ..."
Jira Service Management - Projects,https://innovura.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""e33fbe5929bad8448b2fd80314ee23f20710b7dd_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/3058fdb8-77c9-471a-92eb ..."
Jira Service Management - instech.atlassian.net,https://instech.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""11d9609206df9a41c6e3cc5feea3c2d767b3735d_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/183495e8-d871-4bce-820b ..."
Jira Service Management - tt-annarbor.atlassian.net,https://tt-annarbor.atlassian.net/servicedesk/customer/portals,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Jira Service Management - Verint,https://presalescommunity.verint.com/servicedesk/customer/portals,Solution Sales Help Center - Jira Service Management. Solution Sales Help Center. Log in.
Healthdirect Service Line - Jira Service Management,https://healthdirect-serviceline.atlassian.net/servicedesk/customer/portals,Healthdirect Service Line - Jira Service Management. Healthdirect Service Line. Log in.
Login - Jira Service Management,https://agileabt.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
